@relation clustering_1_clustered

@attribute Instance_number numeric
@attribute requests/s numeric
@attribute processtime numeric
@attribute queuetime numeric
@attribute sendtime numeric
@attribute Cluster {cluster0,cluster1,cluster2}

@data
3176,1595.989598,0.001862,0.00017,0.000083,cluster0
3177,1461.008938,0.00202,0.000146,0.000083,cluster0
3178,1531.410229,0.001873,0.000183,0.000118,cluster0
3179,1582.644791,0.001816,0.000169,0.000072,cluster0
3180,1675.786542,0.002191,0.000347,0.000128,cluster0
3181,1690.015055,0.002124,0.001236,0.000108,cluster0
3182,1770.966369,0.001901,0.000246,0.000104,cluster2
3183,1778.910563,0.001883,0.000257,0.000065,cluster0
3184,1608.139793,0.001894,0.000152,0.000073,cluster0
3185,1697.900762,0.002001,0.000228,0.000089,cluster0
3186,1728.670529,0.002193,0.000759,0.000079,cluster0
3187,1720.432964,0.001934,0.000161,0.000122,cluster2
3188,1688.5303,0.002282,0.000173,0.000128,cluster2
3189,1757.583388,0.001916,0.000177,0.000087,cluster2
3190,1731.739927,0.002194,0.000509,0.000102,cluster2
3191,1723.322537,0.002025,0.000175,0.000129,cluster2
3192,1653.97119,0.001876,0.000153,0.000102,cluster0
3193,1672.684848,0.002022,0.000127,0.000096,cluster0
3194,1677.044925,0.00217,0.000299,0.000164,cluster2
3195,1625.798079,0.002144,0.000156,0.000128,cluster0
3196,1663.387864,0.002111,0.000161,0.000096,cluster0
3197,1711.567817,0.002014,0.00034,0.000124,cluster2
3198,1700.841592,0.002391,0.001517,0.000115,cluster2
3199,1714.094432,0.002068,0.000174,0.000105,cluster0
3200,1844.746345,0.002132,0.000162,0.000123,cluster2
3201,1797.845524,0.002262,0.000774,0.000104,cluster2
3202,1840.181375,0.002034,0.000184,0.000107,cluster2
3203,1769.323985,0.002057,0.001334,0.000101,cluster2
3204,1724.499134,0.00223,0.000161,0.000086,cluster0
3205,1803.202534,0.002107,0.000128,0.000122,cluster2
3206,1691.420567,0.002123,0.001223,0.000125,cluster2
3207,1697.68753,0.002069,0.000217,0.000113,cluster0
3208,1712.934289,0.002786,0.002047,0.000134,cluster2
3209,1752.22475,0.00265,0.00043,0.000153,cluster2
3210,1783.060158,0.00261,0.000979,0.00014,cluster2
3211,1725.39489,0.002984,0.00213,0.000147,cluster2
3212,1730.478905,0.002745,0.000478,0.000189,cluster2
3213,1715.805595,0.002814,0.001322,0.000167,cluster2
3214,1719.677798,0.002774,0.000957,0.000133,cluster2
3215,1704.82963,0.003102,0.003904,0.000168,cluster2
3216,1674.31122,0.00268,0.001847,0.000113,cluster2
3217,1798.819687,0.002149,0.000597,0.000082,cluster2
3218,1864.667874,0.002696,0.001992,0.000073,cluster2
3219,1750.412671,0.00225,0.000361,0.000149,cluster2
3220,1757.728282,0.001907,0.000163,0.000214,cluster2
3221,1744.559411,0.00194,0.000159,0.000156,cluster2
3222,1842.893237,0.00201,0.00017,0.000077,cluster2
3223,1788.105625,0.002083,0.000722,0.000137,cluster2
3224,1878.611345,0.001975,0.000162,0.00015,cluster2
3225,1840.3423,0.002039,0.000149,0.000095,cluster2
3226,1805.880713,0.002,0.00017,0.000123,cluster2
3227,1755.775817,0.001988,0.000175,0.00013,cluster2
3228,1820.606952,0.001891,0.000185,0.000115,cluster2
3229,1753.058152,0.001927,0.000211,0.000113,cluster2
3230,1879.158404,0.002233,0.000225,0.000147,cluster2
3231,1813.159727,0.002487,0.001547,0.000119,cluster2
3232,1807.103028,0.001949,0.000157,0.000114,cluster2
3233,1785.125515,0.001993,0.00016,0.000127,cluster2
3234,1828.396528,0.002246,0.000597,0.000079,cluster2
3235,1822.137299,0.002133,0.000194,0.000116,cluster2
3236,1861.644849,0.002098,0.000225,0.000138,cluster2
3237,1747.278691,0.002191,0.000203,0.000151,cluster2
3238,1787.718653,0.00198,0.000143,0.000094,cluster2
3239,1798.233,0.002001,0.000181,0.000143,cluster2
3240,1766.696335,0.00204,0.000784,0.000094,cluster2
3241,1770.975788,0.0021,0.000197,0.000102,cluster2
3242,1830.021918,0.002082,0.00018,0.000126,cluster2
3243,1813.299079,0.00198,0.000139,0.000111,cluster2
3244,1816.800138,0.001927,0.000297,0.00009,cluster2
3245,1813.824613,0.00207,0.000211,0.000118,cluster2
3246,1813.980079,0.002112,0.000299,0.000132,cluster2
3247,1875.217344,0.001975,0.000219,0.000198,cluster2
3248,1828.44097,0.00212,0.000147,0.000088,cluster2
3249,1921.489346,0.002054,0.000336,0.000125,cluster2
3250,1896.129116,0.002126,0.000246,0.000121,cluster2
3251,1961.765933,0.003081,0.001659,0.00016,cluster2
3252,1817.563606,0.002606,0.000568,0.000124,cluster2
3253,1874.348737,0.002127,0.00015,0.000196,cluster2
3254,1950.264379,0.00215,0.000213,0.000097,cluster2
3255,1905.036926,0.002109,0.000195,0.000125,cluster2
3256,1854.305483,0.002431,0.000766,0.000105,cluster2
3257,1779.449402,0.00202,0.000392,0.000077,cluster2
3258,1834.90088,0.002084,0.000228,0.000087,cluster2
3259,1789.457554,0.002092,0.000194,0.000127,cluster2
3260,1723.311944,0.002158,0.000703,0.000087,cluster0
3261,1731.329106,0.001824,0.000155,0.000083,cluster0
3262,1716.589163,0.002055,0.000134,0.000074,cluster0
3263,1812.038272,0.00206,0.00079,0.000127,cluster2
3264,1747.817178,0.002146,0.001708,0.000154,cluster2
3265,1777.215364,0.002364,0.001127,0.000146,cluster2
3266,1730.33909,0.002109,0.000155,0.000098,cluster2
3267,1763.158524,0.002217,0.000174,0.000141,cluster2
3268,1716.689882,0.002094,0.0004,0.00011,cluster2
3269,1724.273374,0.001992,0.000158,0.000097,cluster0
3270,1756.27434,0.002102,0.000247,0.000121,cluster2
3271,1750.84155,0.002158,0.00067,0.000118,cluster2
3272,1801.115199,0.002313,0.000504,0.000116,cluster2
3273,1734.805075,0.00295,0.000368,0.000229,cluster2
3274,1706.316553,0.002953,0.001134,0.000204,cluster2
3275,1722.870566,0.002639,0.000955,0.000178,cluster2
3276,1755.884394,0.002806,0.001135,0.00014,cluster2
3277,1792.155176,0.002773,0.001406,0.000192,cluster2
3278,1798.319124,0.002766,0.000522,0.000196,cluster2
3279,1761.689342,0.002962,0.002553,0.000181,cluster2
3280,1775.863972,0.002931,0.001574,0.000197,cluster2
3281,1910.804283,0.003263,0.00475,0.000184,cluster2
3282,1835.774936,0.002633,0.000328,0.000172,cluster2
3283,1901.222887,0.002562,0.001481,0.000148,cluster2
3284,1885.824489,0.002939,0.001699,0.000157,cluster2
3285,1835.782177,0.003179,0.004048,0.000187,cluster2
3286,1771.830987,0.002734,0.003891,0.000153,cluster2
3287,1801.938339,0.002916,0.002979,0.000127,cluster2
3288,1854.904747,0.002791,0.002228,0.00015,cluster2
3289,1818.354481,0.002722,0.001264,0.000133,cluster2
3290,1833.408386,0.003001,0.004681,0.000095,cluster2
3291,1852.671444,0.002891,0.001582,0.000163,cluster2
3292,1842.266333,0.002757,0.000405,0.000174,cluster2
3293,1887.763377,0.003117,0.003325,0.000191,cluster2
3294,1843.523491,0.002866,0.003898,0.000125,cluster2
3295,1874.567717,0.003254,0.006744,0.000147,cluster2
3296,1940.926888,0.003001,0.00289,0.000188,cluster2
3297,1929.648496,0.002429,0.000334,0.000146,cluster2
3298,1843.243545,0.002741,0.001663,0.000166,cluster2
3299,1828.499861,0.002681,0.00034,0.000186,cluster2
3300,1866.184148,0.002714,0.002048,0.000174,cluster2
3301,1962.343039,0.002101,0.000273,0.000127,cluster2
3302,1974.594208,0.002457,0.000294,0.000125,cluster2
3303,1975.634159,0.002833,0.002217,0.000224,cluster2
3304,1913.42203,0.002818,0.000621,0.000181,cluster2
3305,1929.38272,0.002736,0.000342,0.000189,cluster2
3306,1962.22757,0.00218,0.000221,0.000117,cluster2
3307,1960.294861,0.002002,0.000177,0.000111,cluster2
3308,2011.75301,0.002212,0.000352,0.000118,cluster2
3309,2011.34601,0.00214,0.000199,0.000121,cluster2
3310,1998.594958,0.00219,0.000258,0.000146,cluster2
3311,2100.488305,0.002166,0.000261,0.000113,cluster2
3312,2068.54962,0.002168,0.00026,0.00013,cluster2
3313,1987.239918,0.002525,0.001385,0.000112,cluster2
3314,2036.37333,0.003158,0.006701,0.000135,cluster2
3315,2043.818466,0.002033,0.000221,0.000111,cluster2
3316,2010.129042,0.001933,0.000442,0.000105,cluster2
3317,2009.497437,0.002595,0.002867,0.00013,cluster2
3318,2069.603004,0.002055,0.000208,0.000097,cluster2
3319,2091.688094,0.002018,0.000684,0.00013,cluster2
3320,2111.226273,0.002488,0.003055,0.000124,cluster2
3321,2085.332287,0.002112,0.000203,0.000112,cluster2
3322,2077.010025,0.002156,0.000538,0.000142,cluster2
3323,2095.680737,0.002031,0.000329,0.000112,cluster2
3324,2015.973568,0.002145,0.000224,0.000097,cluster2
3325,2020.428425,0.002051,0.000201,0.000111,cluster2
3326,2063.958753,0.002128,0.00035,0.000126,cluster2
3327,2023.841764,0.002045,0.000176,0.000125,cluster2
3328,1963.083543,0.001969,0.000291,0.000084,cluster2
3329,2019.294531,0.001998,0.000227,0.000084,cluster2
3330,1954.197358,0.002068,0.000209,0.000127,cluster2
3331,2089.720449,0.002415,0.000297,0.000129,cluster2
3332,2009.712448,0.00206,0.00045,0.00011,cluster2
3333,1971.696551,0.002025,0.000238,0.000107,cluster2
3334,2006.934936,0.002095,0.000347,0.000111,cluster2
3335,1957.273214,0.002573,0.000747,0.000188,cluster2
3336,1961.589075,0.003031,0.007473,0.000117,cluster2
3337,1945.87821,0.00318,0.004723,0.000136,cluster2
3338,2035.043344,0.002346,0.001126,0.000136,cluster2
3339,2064.863165,0.002094,0.000231,0.000121,cluster2
3340,2123.050678,0.002373,0.005231,0.000128,cluster2
3341,2032.045149,0.002424,0.000434,0.000136,cluster2
3342,2198.403275,0.002165,0.00183,0.000099,cluster2
3343,2082.411956,0.003131,0.006535,0.000145,cluster2
3344,2004.582801,0.002508,0.004338,0.000113,cluster2
3345,2021.059108,0.003642,0.009906,0.00015,cluster2
3346,2045.90254,0.003359,0.007488,0.000141,cluster2
3347,2205.542006,0.002805,0.002622,0.000126,cluster2
3348,2148.327289,0.002341,0.000803,0.000139,cluster2
3349,2200.918872,0.002645,0.003007,0.000144,cluster2
3350,2178.19967,0.003506,0.005397,0.000219,cluster2
3351,2093.881195,0.003835,0.01227,0.000106,cluster1
3352,2136.383232,0.002197,0.000861,0.000109,cluster2
3353,2168.77998,0.002955,0.00451,0.000111,cluster2
3354,2093.017498,0.002263,0.000838,0.000125,cluster2
3355,2096.926033,0.002526,0.001655,0.000126,cluster2
3356,2059.087971,0.002353,0.002267,0.000158,cluster2
3357,2112.712932,0.002274,0.000357,0.000135,cluster2
3358,2081.627438,0.002377,0.001503,0.0001,cluster2
3359,2089.223759,0.002111,0.000245,0.00012,cluster2
3360,2049.674284,0.002214,0.000764,0.000245,cluster2
3361,2083.011174,0.002242,0.002346,0.000096,cluster2
3362,2036.753159,0.00322,0.005464,0.000138,cluster2
3363,2002.421843,0.002943,0.002506,0.000149,cluster2
3364,2104.383038,0.003093,0.003154,0.000154,cluster2
3365,2124.668156,0.002411,0.002175,0.000136,cluster2
3366,2106.689395,0.002657,0.001,0.000152,cluster2
3367,2124.24621,0.002166,0.00023,0.000111,cluster2
3368,2119.634318,0.002463,0.002665,0.000098,cluster2
3369,2113.917748,0.003628,0.009067,0.000143,cluster1
3370,2142.75652,0.003744,0.013534,0.000153,cluster1
3371,2122.601424,0.003462,0.008692,0.000141,cluster2
3372,2116.76263,0.002238,0.000399,0.000126,cluster2
3373,2092.393905,0.002446,0.001065,0.000114,cluster2
3374,2109.224304,0.003135,0.005359,0.00016,cluster2
3375,2142.34553,0.002446,0.000548,0.000113,cluster2
3376,2060.029072,0.00205,0.000221,0.000139,cluster2
3377,2167.466537,0.003212,0.003285,0.000144,cluster2
3378,2171.318536,0.002425,0.000929,0.000174,cluster2
3379,2214.70068,0.002239,0.000941,0.000096,cluster2
3380,2149.991871,0.003102,0.003325,0.00014,cluster2
3381,2178.065313,0.003188,0.006509,0.000139,cluster2
3382,2146.207728,0.002839,0.003886,0.000107,cluster2
3383,2151.566644,0.003501,0.009927,0.000128,cluster1
3384,2118.084679,0.003229,0.003953,0.000215,cluster2
3385,2117.27744,0.003414,0.008473,0.000107,cluster2
3386,2060.241966,0.003793,0.01132,0.000126,cluster1
3387,2089.034919,0.002931,0.002277,0.000169,cluster2
3388,2066.469146,0.002778,0.003174,0.000144,cluster2
3389,2148.65507,0.002272,0.000636,0.000114,cluster2
3390,2160.00584,0.002492,0.002631,0.000135,cluster2
3391,2265.288858,0.002458,0.001778,0.000108,cluster2
3392,2142.434948,0.002988,0.003967,0.000154,cluster2
3393,2128.660545,0.003614,0.012123,0.000134,cluster1
3394,2068.557165,0.00325,0.007658,0.000133,cluster2
3395,2100.620997,0.00343,0.010189,0.00013,cluster2
3396,2104.347843,0.00266,0.003435,0.000166,cluster2
3397,2164.950749,0.002673,0.00055,0.000124,cluster2
3398,2135.184174,0.002997,0.004356,0.000157,cluster2
3399,2054.032977,0.004087,0.016052,0.000236,cluster1
3400,2143.083961,0.003217,0.008703,0.00014,cluster2
3401,2068.197347,0.003818,0.010359,0.000152,cluster1
3402,2147.59515,0.002405,0.001422,0.000106,cluster2
3403,2162.78304,0.002042,0.000277,0.000101,cluster2
3404,2162.252537,0.002641,0.001782,0.000104,cluster2
3405,2042.786111,0.004035,0.015232,0.000134,cluster1
3406,2068.261825,0.003848,0.012314,0.000138,cluster1
3407,2129.585349,0.003064,0.006814,0.000115,cluster2
3408,2022.997693,0.002996,0.001386,0.000151,cluster2
3409,2080.015556,0.003316,0.00414,0.000131,cluster2
3410,2025.250711,0.003157,0.004737,0.000146,cluster2
3411,2088.503423,0.003567,0.007302,0.000162,cluster2
3412,2104.188117,0.003523,0.010676,0.000151,cluster1
3413,2038.438865,0.003427,0.011685,0.000122,cluster2
3414,2031.145666,0.003419,0.007797,0.000131,cluster2
3415,2081.793671,0.00309,0.006845,0.000149,cluster2
3416,2078.954514,0.003736,0.01122,0.000112,cluster1
3417,2030.328709,0.00343,0.007834,0.00013,cluster2
3418,2143.408134,0.002835,0.001916,0.000136,cluster2
3419,2020.858293,0.003662,0.009787,0.000134,cluster1
3420,1993.831514,0.003483,0.009368,0.00013,cluster2
3421,2061.361069,0.003772,0.01202,0.0001,cluster1
3422,2105.737639,0.004292,0.017256,0.000123,cluster1
3423,2083.997018,0.003339,0.007943,0.000135,cluster2
3424,2079.123749,0.003459,0.008777,0.000164,cluster2
3425,2110.401585,0.003575,0.008874,0.000161,cluster2
3426,2084.906522,0.003073,0.005596,0.000116,cluster2
3427,2082.099531,0.00251,0.003749,0.000109,cluster2
3428,2186.619001,0.002151,0.000476,0.000097,cluster2
3429,2100.970459,0.003959,0.016145,0.000134,cluster1
3430,2100.617189,0.004551,0.021288,0.000125,cluster1
3431,2055.455521,0.00402,0.015667,0.000138,cluster1
3432,2073.258558,0.004033,0.016939,0.000116,cluster1
3433,2082.930584,0.003263,0.006192,0.000133,cluster2
3434,2037.752553,0.00387,0.015147,0.000106,cluster1
3435,2057.702187,0.004605,0.02566,0.000159,cluster1
3436,2036.987494,0.00383,0.012524,0.000144,cluster1
3437,2053.113253,0.003764,0.013765,0.000162,cluster1
3438,2115.14718,0.003749,0.012361,0.000136,cluster1
3439,2161.659255,0.002051,0.000709,0.000098,cluster2
3440,2135.370051,0.002209,0.000327,0.000142,cluster2
3441,2034.855067,0.00226,0.000373,0.000137,cluster2
3442,2160.444835,0.002325,0.000593,0.000114,cluster2
3443,2117.618797,0.002098,0.000497,0.000098,cluster2
3444,2092.113394,0.003223,0.008302,0.000129,cluster2
3445,2111.594906,0.002585,0.004804,0.00012,cluster2
3446,2040.314017,0.002742,0.002436,0.000158,cluster2
3447,2015.654445,0.002626,0.004135,0.000225,cluster2
3448,2135.83691,0.002717,0.00462,0.000132,cluster2
3449,2049.851242,0.003024,0.005158,0.000199,cluster2
3450,2083.647254,0.002439,0.00032,0.000132,cluster2
3451,2072.737663,0.002911,0.003381,0.000143,cluster2
3452,2143.394162,0.002471,0.000703,0.000104,cluster2
3453,2111.765547,0.002255,0.000312,0.000114,cluster2
3454,2074.251921,0.002203,0.000279,0.000115,cluster2
3455,2153.401591,0.002113,0.000316,0.000109,cluster2
3456,2114.889972,0.002473,0.003291,0.000114,cluster2
3457,2139.911194,0.002982,0.00387,0.00015,cluster2
3458,2061.676066,0.002629,0.00308,0.000114,cluster2
3459,2028.7678,0.002399,0.000547,0.000177,cluster2
3460,2105.7478,0.002232,0.001009,0.000114,cluster2
3461,2203.515445,0.002569,0.002938,0.000117,cluster2
3462,2154.672754,0.002738,0.002743,0.000128,cluster2
3463,2112.644875,0.00238,0.003129,0.000111,cluster2
3464,2123.627778,0.002161,0.000862,0.000116,cluster2
3465,2060.798739,0.002209,0.001054,0.00013,cluster2
3466,2010.422414,0.002364,0.003316,0.00013,cluster2
3467,2095.282012,0.003091,0.005755,0.000103,cluster2
3468,2063.618989,0.003319,0.008798,0.000135,cluster2
3469,2043.565894,0.002429,0.001036,0.000162,cluster2
3470,2046.15373,0.002231,0.00091,0.000132,cluster2
3471,2012.680499,0.003205,0.008811,0.00011,cluster2
3472,2129.884906,0.003344,0.006018,0.000153,cluster2
3473,2033.193711,0.003554,0.010848,0.00015,cluster2
3474,2046.138631,0.003306,0.00727,0.000117,cluster2
3475,2022.388235,0.003245,0.007286,0.000129,cluster2
3476,1991.815043,0.003401,0.007696,0.000128,cluster2
3477,2017.741686,0.003208,0.003947,0.000114,cluster2
3478,1969.632964,0.003007,0.002618,0.000121,cluster2
3479,1898.624312,0.003841,0.016296,0.00013,cluster1
3480,1987.305754,0.003438,0.009326,0.000122,cluster2
3481,2007.194893,0.003174,0.004117,0.000171,cluster2
3482,1948.302956,0.003389,0.008767,0.000167,cluster2
3483,1959.369437,0.002703,0.002139,0.000118,cluster2
3484,1962.031191,0.003145,0.006533,0.000115,cluster2
3485,1948.621528,0.003468,0.008148,0.000137,cluster2
3486,2020.777373,0.004212,0.015226,0.000156,cluster1
3487,1907.203959,0.004118,0.013971,0.000163,cluster1
3488,1972.250873,0.003,0.003942,0.00013,cluster2
3489,1966.045136,0.002985,0.004705,0.000137,cluster2
3490,1935.967684,0.002432,0.002216,0.000148,cluster2
3491,1982.385598,0.002396,0.000546,0.000121,cluster2
3492,2089.852792,0.002281,0.000301,0.000121,cluster2
3493,1920.333824,0.002235,0.001663,0.000113,cluster2
3494,1949.203158,0.00234,0.001086,0.000167,cluster2
3495,2010.318136,0.002497,0.001054,0.000157,cluster2
3496,1996.963964,0.002482,0.002483,0.000094,cluster2
3497,1943.277794,0.00331,0.006841,0.000148,cluster2
3498,1948.331575,0.002462,0.001163,0.000124,cluster2
3499,1972.098974,0.003126,0.004442,0.000135,cluster2
3500,1930.250202,0.003671,0.010293,0.000113,cluster2
3501,2007.146568,0.004113,0.017503,0.000088,cluster1
3502,2012.916261,0.004921,0.02661,0.000024,cluster1
3503,1927.137325,0.004243,0.015541,0.000111,cluster1
3504,1978.100441,0.00336,0.008257,0.000072,cluster2
3505,2025.446255,0.003643,0.012115,0.000125,cluster1
3506,1956.370394,0.00287,0.003233,0.000108,cluster2
3507,1899.751158,0.003132,0.004004,0.000073,cluster2
3508,1971.520613,0.003285,0.003647,0.000125,cluster2
3509,1976.38842,0.003236,0.004988,0.000121,cluster2
3510,1978.103869,0.003753,0.012659,0.000127,cluster1
3511,1986.781093,0.003764,0.010648,0.000113,cluster1
3512,1984.153667,0.003486,0.009061,0.000104,cluster2
3513,1984.215906,0.003191,0.009293,0.000152,cluster2
3514,2019.437528,0.003563,0.009645,0.000161,cluster2
3515,2061.241646,0.003659,0.009052,0.000133,cluster1
3516,2033.930275,0.003057,0.002727,0.000132,cluster2
3517,2030.666762,0.002525,0.001046,0.000131,cluster2
3518,2104.141519,0.002223,0.000224,0.00011,cluster2
3519,2080.746588,0.002727,0.002836,0.000108,cluster2
3520,2019.88469,0.00329,0.006708,0.000158,cluster2
3521,2034.961767,0.003325,0.006385,0.000104,cluster2
3522,1965.963547,0.003254,0.003318,0.000141,cluster2
3523,2011.266101,0.003244,0.003301,0.000163,cluster2
3524,2007.465686,0.002527,0.001215,0.000175,cluster2
3525,2000.089838,0.002606,0.002428,0.000103,cluster2
3526,2070.80975,0.003477,0.007514,0.000129,cluster2
3527,1921.464219,0.003664,0.011107,0.000171,cluster2
3528,2020.977502,0.003041,0.002317,0.000142,cluster2
3529,1974.366732,0.003638,0.009668,0.000151,cluster2
3530,1960.748514,0.003334,0.004335,0.000125,cluster2
3531,1930.792736,0.003299,0.006462,0.000149,cluster2
3532,1974.634472,0.002908,0.002669,0.000227,cluster2
3533,1967.631726,0.002174,0.000224,0.000138,cluster2
3534,1937.695426,0.002876,0.003831,0.0002,cluster2
3535,1965.82581,0.002294,0.00074,0.000228,cluster2
3536,1963.970101,0.002528,0.001725,0.000139,cluster2
3537,2031.770006,0.004101,0.017223,0.000134,cluster1
3538,2028.916695,0.003024,0.005036,0.000147,cluster2
3539,1994.3826,0.002858,0.004987,0.000142,cluster2
3540,2062.837765,0.002406,0.000453,0.00014,cluster2
3541,2083.508707,0.002647,0.002712,0.000102,cluster2
3542,1999.556609,0.002719,0.002641,0.000135,cluster2
3543,1982.863787,0.002631,0.001528,0.00011,cluster2
3544,2078.181736,0.002963,0.007025,0.00014,cluster2
3545,1986.495862,0.003931,0.009831,0.000161,cluster1
3546,2057.19852,0.002564,0.003134,0.000103,cluster2
3547,2021.688063,0.00316,0.006816,0.000157,cluster2
3548,2023.646869,0.003821,0.01362,0.000197,cluster1
3549,1987.070161,0.00408,0.012513,0.000163,cluster1
3550,2024.75599,0.002632,0.002322,0.000112,cluster2
3551,1992.6163,0.00333,0.009972,0.000178,cluster2
3552,2078.461942,0.00353,0.007537,0.000165,cluster2
3553,1978.108667,0.002986,0.002619,0.000126,cluster2
